date,price,bedrooms,bathrooms,sqft_living,sqft_log,floors,waterfront,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
28/5/2014 00:00,282508.8889,3,1,1180,5002,1.5,no,1180,0,1946,,17022 5th Ave NE,Shoreline,WA 98155,USA
28/5/2014 00:00,450385.7143,3,2,1300,3731,1,no,900,400,1993,,7250 Rainier Ave S,Seattle,WA 98118,USA
28/5/2014 00:00,435000,4,3,4260,18000,2,no,4260,0,2000,,7436 SE 76th St,Mercer Island,WA 98040,USA
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
30/5/2014 00:00,173666.6667,4,1,1290,5000,1.5,no,1290,0,1957,2000,10022 19th Ave SW,Seattle,WA 98146,USA
30/5/2014 00:00,237481.25,3,2,2120,7560,1,no,2120,0,1991,,18600 135th Pl SE,Renton,WA 98058,USA
2/6/2014 00:00,,1,1,720,6000,1,no,720,0,1940,1996,1236 S Cloverdale St,Seattle,WA 98108,USA
3/6/2014 00:00,108333.3333,3,1,1200,9936,1,no,1200,0,1969,,23414 SE 269th St,Maple Valley,WA 98038,USA
3/6/2014 00:00,596165.4286,4,2,2580,6000,1,no,1300,1280,1950,,3449 Magnolia Blvd W,Seattle,WA 98199,USA
3/6/2014 00:00,148612.5,3,1,1040,6860,2,no,1040,0,1942,1999,10120-10198 34th Ave SW,Seattle,WA 98146,USA
3/6/2014 00:00,,3,1,1300,6710,1,no,1300,0,1952,,2760 72nd Ave SE,Mercer Island,WA 98040,USA
4/6/2014 00:00,132500,4,1,1540,115434,1.5,no,1540,0,1923,,9138 S 208th St,Kent,WA 98031,USA
5/6/2014 00:00,420642.8571,3,2,1330,8100,1,no,1330,0,1969,,13817 125th Ave NE,Kirkland,WA 98034,USA
,,,,,,,,,,,,,,,
9/6/2014 00:00,259950,4,2,2030,9300,1,no,2030,0,1976,1992,14218 NE 67th Ct,Redmond,WA 98052,USA
,,,,,,,,,,,,,,,
10/6/2014 00:00,135333.3333,4,1,1200,7200,1.5,no,1200,0,1944,,6815 S 120th Pl,Seattle,WA 98178,USA
11/6/2014 00:00,,5,2,1910,7200,1,no,1110,800,1951,1999,11620-11698 57th Ave S,Seattle,WA 98178,USA
,,,,,,,,,,,,,,,
12/6/2014 00:00,,4,1,2080,3500,1.5,no,1260,820,1926,,6506 40th Ave SW,Seattle,WA 98136,USA
13/6/2014 00:00,300000,3,2,2020,8555,1,no,1220,800,1957,2001,13545 39th Ave NE,Seattle,WA 98125,USA
,,,,,,,,,,,,,,,
17/6/2014 00:00,171224.8,3,1,1140,8366,1,no,1140,0,1943,,3108 SE 6th St,Renton,WA 98058,USA
17/6/2014 00:00,233166.6667,3,2,1570,7000,2,no,1050,520,1971,,429 Randolph Ave,Seattle,WA 98122,USA
,,,,,,,,,,,,,,,
18/6/2014 00:00,243069.2308,3,1,1130,12519,1,no,1130,0,1958,2004,834 Lynnwood Ave NE,Renton,WA 98056,USA
18/6/2014 00:00,,6,3,3020,13783,2,no,3020,0,1952,2002,4115 85th Ave SE,Mercer Island,WA 98040,USA
19/6/2014 00:00,280000,3,3,3910,19023,2,no,3910,0,1985,,31751 NE 110th St,Carnation,WA 98014,USA
19/6/2014 00:00,950833.3333,5,3,3330,19126,2,no,2610,720,1977,,6100 93rd Ave SE,Mercer Island,WA 98040,USA
19/6/2014 00:00,323833.3333,4,1,1940,5753,1.5,no,1940,0,1947,2012,12234 1st Ave NW,Seattle,WA 98177,USA
20/6/2014 00:00,,4,1,1810,7500,1,no,1410,400,1959,,12231 Occidental Ave S,Seattle,WA 98168,USA
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
24/6/2014 00:00,,4,5,4550,18641,1,yes,2600,1950,2002,,425 E Lake Sammamish Pkwy SE,Sammamish,WA 98074,USA
,,,,,,,,,,,,,,,
24/6/2014 00:00,198995,3,1,1410,8053,1,no,1410,0,1951,1999,10320 Dibble Ave NW,Seattle,WA 98177,USA
24/6/2014 00:00,278900,3,1,990,9798,1,no,990,0,1968,1997,13101 NE 193rd Pl,Woodinville,WA 98072,USA
24/6/2014 00:00,171758.3333,3,1,1000,8512,1,no,1000,0,1991,,3402 261st Pl SE,Enumclaw,WA 98022,USA
,,,,,,,,,,,,,,,
26/6/2014 00:00,251555.5556,3,1,1750,7800,1,no,1150,600,1956,,16004 7th Ave SW,Burien,WA 98166,USA
,,,,,,,,,,,,,,,
26/6/2014 00:00,,4,2,2100,4857,2,no,2100,0,1965,1984,4500 NE 171st St,Lake Forest Park,WA 98155,USA
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
27/6/2014 00:00,167500,1,1,690,1950,1,no,690,0,1928,1954,7554 14th Ave NW,Seattle,WA 98117,USA
27/6/2014 00:00,471500,4,3,2370,3672,1.5,no,1650,720,1916,,6811 16th Ave NE,Seattle,WA 98115,USA
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2/7/2014 00:00,550607.1429,4,2,1660,4800,1.5,no,1660,0,1922,2008,4007 Woodland Park Ave N,Seattle,WA 98103,USA
2/7/2014 00:00,,3,1,1520,9030,1,no,1520,0,1956,2001,2533 155th Pl SE,Bellevue,WA 98007,USA
2/7/2014 00:00,245000,3,3,2470,7410,2,no,1860,610,1977,,8833 Earl Ave NW,Seattle,WA 98117,USA
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
7/7/2014 00:00,282508.8889,3,1,1560,7552,1,no,910,650,1948,,228 NE 174th St,Shoreline,WA 98155,USA
,,,,,,,,,,,,,,,
7/7/2014 00:00,282766.6667,4,2,1700,8640,1,no,850,850,1955,2010,3706 140th Ave SE,Bellevue,WA 98006,USA
7/7/2014 00:00,486895,3,1,1890,3330,1.5,no,1390,500,1901,,4324 Dayton Ave N,Seattle,WA 98103,USA
,,,,,,,,,,,,,,,
8/7/2014 00:00,182805,3,1,1040,8892,1,no,800,240,1958,1972,1028 SW 307th St,Federal Way,WA 98023,USA
10/7/2014 00:00,203400,4,2,2090,6630,1,no,1070,1020,1974,,5148 S Creston St,Seattle,WA 98178,USA
